id,project_is_approved
p200299,0.9097
p220179,0.858
p027856,0.933
p224264,0.9375
p074500,0.9556
p044236,0.421
p156888,0.6367
p055386,0.9546
p045533,0.7817
p179197,0.8887
p165980,0.864
p017930,0.887
p038320,0.684
p253212,0.8457
p160274,0.9614
p066964,0.947
p235111,0.9556
p083205,0.9604
p002996,0.882
p063518,0.909
p206864,0.9653
p169034,0.9844
p179776,0.9487
p224572,0.643
p189922,0.9395
p198899,0.875
p137548,0.8374
p240031,0.9624
p184768,0.8623
p225143,0.953
p239264,0.9614
p168084,0.603
p028163,0.9526
p176380,0.8706
p128346,0.9033
p046390,0.9097
p047327,0.1854
p257192,0.8535
p157509,0.9434
p248195,0.9136
p177037,0.913
p247164,0.9575
p159214,0.888
p082318,0.968
p131677,0.9526
p005476,0.464
p094349,0.9277
p237522,0.8657
p098591,0.831
p074051,0.9697
p032466,0.8467
p095923,0.7827
p134975,0.8696
p214382,0.902
p054255,0.778
p096506,0.9565
p217927,0.966
p090024,0.5957
p027137,0.9014
p081469,0.925
p254955,0.895
p037955,0.923
p120690,0.9414
p227026,0.9624
p114097,0.93
p193805,0.946
p108696,0.948
p051252,0.8857
p133460,0.935
p257620,0.957
p003166,0.871
p113185,0.675
p025381,0.3145
p140774,0.9033
p150619,0.9146
p257773,0.4976
p215298,0.961
p036095,0.8574
p204675,0.806
p085580,0.618
p243331,0.9307
p251062,0.974
p180176,0.9565
p172165,0.854
p081840,0.973
p122026,0.923
p138929,0.8774
p207384,0.8853
p081566,0.9736
p155207,0.936
p247091,0.7295
p019786,0.25
p154787,0.938
p245119,0.4963
p083586,0.9575
p095562,0.8423
p228452,0.9575
p106297,0.9575
p025687,0.9395
p182950,0.5405
p045853,0.3875
p227876,0.9575
p194403,0.898
p253158,0.9526
p102688,0.7046
p253608,0.9165
p252263,0.9097
p038015,0.898
p002711,0.8438
p147779,0.7817
p030332,0.634
p020150,0.491
p126594,0.9766
p069360,0.8354
p231777,0.8887
p125045,0.934
p206357,0.8926
p126051,0.9243
p228064,0.9473
p078516,0.3062
p256807,0.887
p105350,0.944
p060819,0.9165
p005405,0.9375
p191181,0.9756
p084430,0.9653
p088757,0.862
p059818,0.8804
p151423,0.827
p237261,0.912
p221294,0.968
p105387,0.8105
p193863,0.9224
p077678,0.8354
p000347,0.892
p175829,0.9717
p039224,0.9316
p186388,0.976
p019854,0.6987
p248069,0.9116
p053772,0.986
p007920,0.954
p160282,0.888
p112694,0.8545
p067856,0.5156
p171944,0.913
p248538,0.7896
p024757,0.929
p128897,0.837
p003192,0.9355
p114648,0.911
p233054,0.2993
p259202,0.61
p194253,0.836
p166854,0.792
p183432,0.4155
p236737,0.8833
p120019,0.8906
p185762,0.8296
p232261,0.7686
p004667,0.9326
p027821,0.954
p242406,0.671
p094734,0.749
p033333,0.952
p099620,0.657
p025996,0.3965
p177711,0.9434
p030944,0.844
p225895,0.9834
p203630,0.9053
p161220,0.9717
p053697,0.943
p210888,0.9336
p008388,0.719
p250756,0.951
p019693,0.9346
p129052,0.6323
p141577,0.827
p253929,0.924
p182199,0.771
p171714,0.7866
p053007,0.924
p120478,0.9194
p016195,0.9697
p069017,0.3982
p139528,0.941
p033357,0.841
p010341,0.799
p011989,0.936
p042146,0.9536
p142081,0.8823
p049032,0.9453
p056610,0.28
p257438,0.4836
p122887,0.934
p144539,0.6123
p047826,0.939
p111579,0.938
p190098,0.9395
p165779,0.5854
p040838,0.9795
p006683,0.896
p048162,0.845
p167268,0.96
p008905,0.839
p093029,0.875
p229223,0.9536
p146578,0.946
p188870,0.3198
p025015,0.9023
p230120,0.606
p107949,0.8994
p080329,0.8154
p227417,0.896
p018479,0.8535
p047411,0.882
p018942,0.986
p192413,0.9023
p190801,0.3174
p118092,0.9907
p061699,0.8823
p125570,0.3713
p132474,0.823
p102231,0.9233
p036575,0.8604
p028109,0.638
p216130,0.8726
p236600,0.842
p255854,0.9336
p112868,0.893
p131920,0.922
p000658,0.888
p217565,0.9307
p180074,0.915
p249050,0.83
p198778,0.917
p160918,0.826
p127728,0.9106
p105992,0.512
p110283,0.3865
p138542,0.7627
p199447,0.869
p117168,0.89
p124910,0.9634
p089821,0.9478
p100112,0.5444
p074985,0.6406
p144142,0.6772
p112043,0.9175
p097755,0.967
p246110,0.8413
p223185,0.893
p036474,0.683
p114529,0.681
p257782,0.957
p105667,0.866
p081493,0.3857
p142546,0.919
p214470,0.95
p224410,0.965
p190095,0.9814
p251471,0.6978
p147490,0.937
p159564,0.923
p243180,0.919
p019811,0.6743
p047845,0.4795
p025042,0.9463
p256748,0.8613
p154717,0.6294
p008218,0.991
p029999,0.9155
p171147,0.8677
p055103,0.8716
p204867,0.898
p159772,0.3022
p148200,0.919
p028647,0.922
p031079,0.947
p014095,0.95
p066418,0.763
p081786,0.4753
p039595,0.9453
p199482,0.7803
p007929,0.872
p211911,0.8516
p125057,0.857
p028414,0.941
p135201,0.954
p159627,0.9375
p094930,0.5464
p149830,0.928
p130459,0.9307
p139744,0.8696
p168060,0.928
p077832,0.7695
p101134,0.926
p248706,0.9355
p096465,0.977
p231277,0.9644
p015615,0.922
p071757,0.756
p010942,0.771
p153027,0.8228
p151710,0.9766
p060286,0.945
p137097,0.4482
p203006,0.9663
p037610,0.783
p131465,0.938
p014719,0.9487
p187163,0.7983
p120982,0.9414
p107848,0.735
p026976,0.852
p039930,0.8843
p198994,0.8784
p259954,0.92
p241395,0.9175
p204954,0.8936
p012563,0.8535
p114221,0.8765
p112728,0.818
p141463,0.9585
p189200,0.9497
p091335,0.9097
p142376,0.626
p236092,0.76
p049184,0.7974
p165627,0.9697
p016070,0.967
p143409,0.896
p189535,0.9683
p052699,0.565
p018407,0.9463
p113796,0.954
p219534,0.481
p053226,0.976
p051690,0.6978
p178647,0.841
p144306,0.8154
p072631,0.7236
p252517,0.6743
p241102,0.8735
p188291,0.84
p132251,0.951
p086456,0.983
p193450,0.841
p114266,0.8916
p217199,0.958
p136308,0.923
p004874,0.8096
p175398,0.614
p151396,0.788
p057786,0.7744
p035735,0.8857
p182326,0.9033
p175792,0.6167
p230280,0.948
p048258,0.538
p038300,0.5703
p113499,0.814
p200563,0.9214
p251208,0.908
p145429,0.893
p041042,0.9814
p087909,0.4744
p101890,0.95
p165026,0.6597
p097773,0.8374
p144259,0.9434
p172587,0.9565
p133246,0.8486
p159169,0.835
p149978,0.5225
p248949,0.836
p244621,0.9067
p166129,0.935
p224157,0.984
p155334,0.626
p186186,0.9707
p132099,0.9014
p043663,0.965
p009647,0.9473
p167342,0.95
p207368,0.8433
p003233,0.9365
p029652,0.892
p079043,0.938
p032423,0.898
p157889,0.929
p025773,0.49
p157874,0.9507
p150488,0.8604
p088125,0.921
p242943,0.92
p248729,0.6084
p078120,0.8555
p135773,0.955
p249785,0.855
p174111,0.9634
p258259,0.726
p255256,0.8296
p057021,0.9385
p148728,0.942
p084403,0.946
p008945,0.952
p213841,0.9736
p084489,0.9185
p089623,0.9736
p170510,0.7827
p250845,0.8623
p007653,0.8906
p061086,0.955
p039698,0.9478
p153619,0.9175
p025275,0.9414
p232206,0.9497
p112715,0.7324
p032088,0.8213
p197045,0.9775
p038712,0.97
p088912,0.938
p190199,0.94
p100225,0.966
p228561,0.888
p186560,0.9062
p108208,0.3748
p065085,0.946
p162944,0.8716
p246760,0.9175
p021652,0.874
p013329,0.6177
p015851,0.3096
p133623,0.9336
p029226,0.9644
p182946,0.9253
p158742,0.921
p028170,0.9204
p038833,0.6616
p176087,0.9106
p104313,0.9585
p031226,0.9062
p188312,0.9473
p162965,0.9756
p066470,0.9097
p169471,0.933
p030900,0.883
p023964,0.951
p039633,0.9478
p028793,0.9414
p114343,0.94
p079459,0.9683
p152382,0.642
p106209,0.858
p038711,0.9526
p199950,0.9414
p108262,0.9653
p146080,0.8105
p188302,0.8535
p126536,0.9365
p107530,0.764
p254929,0.6875
p040845,0.8867
p121407,0.851
p087898,0.964
p126525,0.9785
p142707,0.766
p090893,0.8423
p009251,0.9546
p100805,0.9165
p078508,0.5854
p144092,0.916
p160667,0.873
p092373,0.901
p005082,0.914
p045467,0.9546
p234099,0.9497
p256064,0.8726
p006933,0.9023
p089335,0.768
p061047,0.6763
p089119,0.3533
p176530,0.9478
p114224,0.962
p152666,0.8306
p172448,0.8994
p081825,0.9478
p135795,0.8804
p148334,0.888
p008192,0.6807
p165985,0.865
p179850,0.843
p108804,0.976
p055928,0.9316
p105268,0.9395
p068239,0.9
p179750,0.9688
p215936,0.92
p096852,0.918
p228664,0.861
p223650,0.899
p229830,0.631
p065318,0.7666
p257137,0.8804
p224421,0.6084
p139875,0.922
p109047,0.566
p159718,0.919
p196250,0.9067
p042919,0.9263
p148694,0.792
p028255,0.945
p199351,0.789
p225128,0.956
p099946,0.9434
p030524,0.855
p238927,0.939
p054352,0.992
p114067,0.9316
p013266,0.9307
p094160,0.8604
p118385,0.593
p252345,0.9307
p185691,0.928
p017738,0.901
p077109,0.972
p061563,0.978
p210384,0.6714
p122370,0.7275
p007646,0.9053
p149552,0.973
p249705,0.9375
p183635,0.9077
p117750,0.774
p193695,0.9272
p086527,0.874
p046267,0.965
p129243,0.778
p256027,0.9077
p039518,0.9214
p186363,0.8438
p012841,0.934
p110519,0.8154
p027443,0.8037
p053840,0.898
p043251,0.5317
p180103,0.8857
p216387,0.9404
p130006,0.9487
p178336,0.6157
p069695,0.913
p225624,0.863
p137701,0.939
p085313,0.5273
p054278,0.9067
p025640,0.92
p198841,0.782
p001289,0.819
p002734,0.9653
p108216,0.7793
p053815,0.8657
p065500,0.721
p122820,0.8936
p051618,0.9385
p062824,0.8955
p188985,0.841
p235921,0.9272
p083504,0.962
p151573,0.78
p157428,0.6772
p154188,0.898
p018345,0.731
p175393,0.8896
p137168,0.934
p162601,0.9155
p071372,0.966
p162433,0.7866
p188211,0.967
p079624,0.909
p235440,0.8306
p146942,0.756
p156161,0.782
p000736,0.8335
p105246,0.951
p187386,0.9253
p041065,0.979
p084480,0.952
p183074,0.951
p155134,0.7544
p241426,0.8696
p126817,0.6294
p224855,0.835
p172503,0.794
p226728,0.9424
p045549,0.967
p228289,0.701
p228068,0.748
p069703,0.4133
p248884,0.917
p154985,0.976
p076929,0.4285
p203192,0.5776
p189070,0.9727
p041847,0.978
p114151,0.909
p148419,0.777
p119512,0.8706
p221030,0.912
p225321,0.6826
p109405,0.9385
p151138,0.811
p179186,0.858
p206572,0.7056
p214455,0.973
p147599,0.9526
p233859,0.6445
p027763,0.8203
p242150,0.9033
p099638,0.7905
p210880,0.7314
p233348,0.927
p133541,0.944
p011232,0.9097
p068486,0.9395
p184832,0.9395
p176180,0.7783
p096286,0.917
p041824,0.7637
p218139,0.9663
p055524,0.97
p131863,0.946
p107957,0.4927
p230766,0.5947
p143209,0.8677
p245122,0.981
p156357,0.9126
p221315,0.953
p254676,0.431
p021082,0.9414
p094135,0.55
p252176,0.986
p206342,0.9653
p017247,0.9463
p030141,0.946
p072389,0.4224
p018194,0.64
p080941,0.5703
p164461,0.926
p094005,0.9146
p038033,0.958
p068406,0.2214
p073202,0.805
p257977,0.8755
p156399,0.725
p154458,0.834
p215124,0.802
p255685,0.95
p250264,0.7783
p107049,0.9766
p081232,0.2086
p024181,0.3982
p205660,0.9624
p208723,0.8916
p259756,0.617
p054034,0.802
p038337,0.9395
p028564,0.8047
p137972,0.9727
p107446,0.87
p124081,0.9287
p106311,0.9297
p253000,0.8813
p038642,0.7583
p035422,0.942
p093470,0.5303
p036734,0.9536
p147321,0.8257
p109154,0.655
p216855,0.8887
p192419,0.73
p149521,0.964
p116089,0.903
p228355,0.934
p126366,0.9033
p226668,0.9775
p129305,0.9473
p138153,0.9614
p199216,0.609
p238553,0.9346
p167627,0.8804
p096054,0.957
p004821,0.965
p150706,0.9478
p190136,0.9243
p117272,0.918
p243930,0.9727
p252672,0.977
p230643,0.535
p252172,0.874
p175551,0.949
p114406,0.8433
p068331,0.9375
p069825,0.929
p011075,0.6943
p163055,0.6343
p158208,0.885
p147709,0.837
p017643,0.9478
p126370,0.9355
p056266,0.815
p107986,0.775
p022423,0.8433
p162097,0.9624
p023786,0.838
p116100,0.5674
p212245,0.867
p131374,0.941
p227711,0.9697
p003524,0.9414
p099380,0.8457
p248850,0.5728
p228777,0.931
p116493,0.9688
p201313,0.9526
p041852,0.621
p091529,0.864
p220354,0.3562
p015535,0.728
p195469,0.914
p001423,0.3977
p035073,0.901
p128678,0.76
p015244,0.6626
p037853,0.906
p011305,0.4888
p163492,0.938
p067225,0.4656
p244632,0.977
p196994,0.8745
p086603,0.543
p115586,0.906
p055261,0.9087
p180520,0.939
p242050,0.8525
p142667,0.685
p015735,0.847
p188798,0.82
p031549,0.856
p121944,0.917
p137327,0.569
p143258,0.9717
p162352,0.9385
p082218,0.8364
p156751,0.7363
p233467,0.8477
p003419,0.942
p026783,0.9565
p137910,0.935
p113224,0.6455
p097034,0.83
p022762,0.847
p100615,0.9756
p116619,0.9287
p057966,0.949
p140993,0.9146
p190736,0.8447
p070908,0.9854
p226031,0.8315
p050402,0.965
p045368,0.851
p007621,0.868
p187963,0.9517
p043256,0.777
p019126,0.804
p174108,0.947
p167306,0.9434
p189924,0.96
p192810,0.8633
p245818,0.5347
p021199,0.7295
p255225,0.9834
p155635,0.7466
p189796,0.8896
p094063,0.9673
p000917,0.8496
p028692,0.932
p106249,0.9546
p136383,0.5356
p051804,0.9385
p033633,0.9565
p243895,0.9634
p036453,0.7803
p077268,0.9604
p048257,0.952
p171278,0.9756
p168846,0.729
p233119,0.9688
p016985,0.966
p177384,0.925
p171217,0.9346
p196464,0.965
p102072,0.7983
p113534,0.8145
p247390,0.9097
p134921,0.9116
p044522,0.9463
p045951,0.717
p199104,0.924
p197741,0.558
p123320,0.94
p042083,0.943
p187474,0.9204
p256412,0.941
p019814,0.761
p106906,0.367
p036584,0.7324
p157684,0.4536
p228553,0.94
p207195,0.4385
p252340,0.905
p236104,0.64
p034761,0.9
p039307,0.7583
p023565,0.822
p251195,0.734
p053216,0.6055
p099143,0.8955
p021310,0.927
p041677,0.9004
p118781,0.8535
p160159,0.981
p095522,0.9365
p138529,0.9536
p067163,0.938
p237257,0.9326
p034831,0.9536
p009997,0.9883
p244379,0.9023
p240374,0.9243
p028758,0.6465
p254092,0.9443
p164150,0.787
p062920,0.8164
p203477,0.9707
p185058,0.9326
p155434,0.981
p087515,0.9644
p076949,0.5234
p086685,0.951
p219660,0.742
p068712,0.93
p079410,0.936
p087944,0.932
p177296,0.74
p044914,0.9473
p126934,0.9526
p004641,0.882
p052533,0.89
p206434,0.882
p126913,0.928
p064503,0.8433
p257939,0.9795
p090605,0.88
p028209,0.485
p235424,0.8193
p172032,0.909
p185658,0.92
p154772,0.8804
p081210,0.9346
p166746,0.8633
p125726,0.9272
p221814,0.2194
p078737,0.892
p072541,0.9688
p173898,0.966
p026029,0.8647
p015273,0.805
p121982,0.9365
p131185,0.9033
p201814,0.3232
p162324,0.839
p158303,0.89
p039699,0.8545
p140378,0.819
p087346,0.9756
p196306,0.9604
p179967,0.897
p252112,0.9565
p243061,0.898
p005849,0.878
p060422,0.76
p242714,0.585
p077392,0.804
p113428,0.8706
p039096,0.5786
p086983,0.957
p245862,0.9463
p222313,0.9395
p204730,0.912
p136844,0.9126
p023695,0.8975
p019684,0.9307
p059925,0.9624
p165470,0.8286
p225190,0.947
p162362,0.938
p003887,0.5894
p221336,0.747
p243325,0.974
p246609,0.8066
p099555,0.9653
p126641,0.728
p172810,0.8877
p254338,0.8125
p131818,0.6416
p189028,0.6504
p233086,0.8823
p040839,0.906
p175454,0.6167
p015427,0.7183
p031503,0.9395
p070828,0.965
p067877,0.8926
p257199,0.8984
p012471,0.862
p060045,0.8955
p062032,0.895
p231072,0.8955
p032317,0.974
p222451,0.867
p098690,0.9565
p092980,0.9688
p211336,0.4702
p256655,0.3635
p095396,0.9478
p112398,0.6226
p040430,0.9736
p222343,0.864
p119598,0.8364
p210702,0.966
p232258,0.631
p029722,0.957
p251807,0.9736
p185255,0.9873
p164838,0.9346
p180937,0.9517
p214235,0.907
p002360,0.8975
p051666,0.4287
p228379,0.78
p249168,0.7695
p050352,0.5444
p136402,0.6304
p027954,0.917
p040823,0.8057
p061357,0.8574
p147064,0.928
p049310,0.941
p205179,0.9165
p226401,0.867
p123011,0.9365
p007780,0.9014
p202280,0.9263
p126938,0.8984
p072273,0.7114
p174337,0.9644
p236912,0.7837
p087482,0.721
p189107,0.9375
p099029,0.9214
p129735,0.9497
p257074,0.7734
p197058,0.9053
p179267,0.96
p195976,0.973
p125604,0.955
p195292,0.9536
p236533,0.5996
p123740,0.973
p188969,0.822
p077597,0.971
p194816,0.899
p040293,0.9595
p241509,0.9023
p082000,0.845
p143823,0.2622
p162784,0.912
p021221,0.527
p133191,0.919
p078752,0.953
p203440,0.94
p068281,0.907
p206959,0.9746
p202918,0.88
p212678,0.868
p174076,0.874
p013175,0.8755
p206919,0.7485
p046953,0.505
p122462,0.952
p125655,0.8877
p227401,0.5083
p173518,0.7314
p087330,0.866
p019911,0.873
p223347,0.8984
p087080,0.743
p210754,0.866
p093412,0.8545
p250337,0.9404
p236245,0.894
p194868,0.8843
p112236,0.9204
p186480,0.7554
p003361,0.9136
p204273,0.5996
p119214,0.8447
p176958,0.9414
p190153,0.5176
p135406,0.795
p167277,0.954
p019973,0.9067
p120525,0.832
p001066,0.931
p203075,0.868
p150129,0.9106
p002228,0.8135
p239739,0.942
p225036,0.9087
p156375,0.9756
p114666,0.9434
p098865,0.918
p195277,0.965
p047096,0.961
p063758,0.9253
p113567,0.971
p173162,0.9814
p149110,0.8306
p096169,0.798
p149061,0.955
p157555,0.5996
p205907,0.9507
p214365,0.6704
p239167,0.885
p188718,0.7256
p204976,0.8823
p215979,0.6562
p204707,0.6016
p085883,0.945
p137402,0.8423
p058006,0.4272
p203394,0.907
p032799,0.9233
p109527,0.922
p206795,0.319
p117293,0.9414
p055418,0.934
p195228,0.933
p096381,0.836
p202587,0.9097
p105153,0.944
p237540,0.94
p074759,0.907
p229226,0.804
p161005,0.838
p044353,0.5327
p245092,0.9497
p196798,0.984
p166532,0.965
p163300,0.7197
p070209,0.753
p100029,0.7993
p258425,0.888
p000035,0.6953
p144882,0.904
p048674,0.9546
p101089,0.4446
p205953,0.89
p136759,0.944
p057876,0.8384
p055791,0.913
p050544,0.5117
p213068,0.6143
p189278,0.9653
p157395,0.8984
p252832,0.828
p159533,0.962
p109422,0.3572
p143894,0.8433
p069981,0.753
p232783,0.9297
p236658,0.6475
p088925,0.8413
p021267,0.8975
p123551,0.8877
p101567,0.313
p235116,0.943
p173059,0.9585
p207522,0.904
p056228,0.9507
p050820,0.9478
p148872,0.927
p150341,0.867
p102705,0.8867
p131583,0.7686
p250638,0.689
p173354,0.9663
p191825,0.8643
p212242,0.799
p163938,0.8438
p016362,0.957
p145394,0.7476
p210410,0.647
p116836,0.942
p082711,0.923
p044082,0.557
p018392,0.825
p214845,0.9224
p068662,0.9536
p216363,0.4954
p130405,0.903
p123965,0.7505
p110559,0.7417
p207603,0.914
p240569,0.9585
p115324,0.7695
p128488,0.936
p137288,0.9717
p031663,0.762
p250321,0.98
p028213,0.9746
p208279,0.957
p062154,0.9805
p228425,0.791
p228161,0.976
p135154,0.4866
p248424,0.8994
p120143,0.9336
p141742,0.976
p026105,0.941
p093046,0.951
p236101,0.969
p216040,0.975
p254796,0.914
p193414,0.8335
p246513,0.749
p160610,0.76
p232858,0.4268
p153718,0.9683
p151544,0.957
p208250,0.972
p036049,0.9487
p207129,0.9814
p093098,0.573
p165007,0.9644
p203331,0.9443
p003705,0.9175
p221969,0.9033
p003957,0.9478
p103298,0.9487
p225820,0.976
p036947,0.919
p158272,0.6597
p130031,0.969
p233047,0.9507
p243473,0.962
p036856,0.9653
p001073,0.961
p194945,0.4365
p171161,0.9253
p232855,0.847
p013154,0.9595
p086781,0.676
p068136,0.9272
p081670,0.96
p221058,0.9053
p094499,0.938
p152962,0.822
p080709,0.8467
p133690,0.936
p089890,0.75
p085884,0.9575
p014711,0.927
p120444,0.748
p174339,0.9736
p092430,0.9033
p207602,0.948
p216808,0.7705
p212419,0.9375
p127932,0.898
p090718,0.971
p021040,0.7295
p113432,0.5215
p065145,0.9385
p034750,0.9536
p043590,0.9087
p223225,0.9043
p041106,0.9634
p065721,0.8823
p048425,0.9473
p037355,0.5327
p176408,0.9624
p155487,0.8945
p081667,0.853
p051766,0.906
p181531,0.9766
p009822,0.8926
p028034,0.8687
p145825,0.9604
p202373,0.973
p162285,0.908
p192531,0.967
p211713,0.4585
p050788,0.7856
p015791,0.965
p065534,0.9185
p205855,0.87
p069400,0.52
p258588,0.9404
p054689,0.9453
p166847,0.751
p034740,0.8896
p214240,0.899
p013892,0.6895
p216262,0.8374
p181093,0.8994
p126802,0.9336
p210936,0.8926
p080077,0.6963
p020321,0.897
p120972,0.811
p075721,0.951
p237658,0.9536
p184212,0.8354
p178886,0.8335
p184031,0.941
p191164,0.9326
p093655,0.916
p223683,0.958
p188984,0.9087
p090705,0.964
p108882,0.903
p089907,0.958
p248118,0.905
p239604,0.9487
p016182,0.9395
p118125,0.6396
p219833,0.9136
p199540,0.851
p016553,0.904
p062164,0.9214
p182376,0.7607
p212039,0.902
p210704,0.886
p159027,0.975
p016893,0.9375
p232450,0.8726
p025528,0.904
p163526,0.9478
p093400,0.9297
p226332,0.261
p102121,0.939
p165399,0.8716
p173567,0.9263
p085724,0.931
p142696,0.938
p123624,0.958
p186503,0.9365
p021994,0.9697
p165691,0.906
p070362,0.9272
p224104,0.2537
p001960,0.935
p211014,0.972
p208888,0.8477
p246528,0.979
p180554,0.9053
p011102,0.3643
p093496,0.847
p191803,0.933
p167489,0.9243
p205093,0.9224
p211439,0.6753
p097959,0.973
p004356,0.911
p239781,0.962
p178004,0.9526
p242656,0.5933
p130219,0.875
p233584,0.934
p174712,0.903
p067669,0.944
p135188,0.607
p200796,0.9556
p131153,0.946
p052741,0.626
p086252,0.885
p250343,0.9272
p230544,0.8555
p029485,0.813
p163404,0.9697
p246935,0.937
p219390,0.921
p135879,0.945
p043428,0.971
p167932,0.8965
p174480,0.936
p167532,0.902
p102106,0.763
p178031,0.8955
p137806,0.906
p024123,0.8564
p125415,0.925
p029523,0.9624
p253850,0.6685
p143828,0.945
p112001,0.9287
p023875,0.9556
p217095,0.692
p095720,0.8926
p114804,0.953
p130424,0.928
p105724,0.652
p148973,0.6523
p102143,0.974
p077041,0.9272
p004945,0.9478
p142758,0.9224
p050836,0.9316
p104549,0.912
p064200,0.9595
p240331,0.879
p142470,0.964
p169107,0.5815
p250535,0.99
p004683,0.9604
p082020,0.891
p191300,0.969
p153268,0.934
p158093,0.95
p151227,0.6533
p012537,0.4338
p120642,0.9473
p020255,0.586
p252901,0.834
p163103,0.5405
p115271,0.946
p240255,0.9214
p183836,0.964
p042454,0.587
p230265,0.922
p173745,0.902
p009338,0.896
p201756,0.951
p208035,0.85
p009520,0.9023
p067688,0.733
p092056,0.855
p225922,0.756
p099389,0.918
p061476,0.9316
p166199,0.6987
p198211,0.93
p254672,0.948
p000952,0.676
p150174,0.695
p160960,0.851
p029443,0.9233
p192246,0.7656
p222757,0.927
p055912,0.893
p079330,0.8965
p125989,0.972
p254606,0.8877
p123149,0.879
p016571,0.852
p216365,0.964
p001589,0.928
p226904,0.8447
p082941,0.6226
p231846,0.9023
p152663,0.9263
p129552,0.9263
p207436,0.827
p098111,0.6577
p125017,0.9463
p133099,0.6694
p212668,0.9043
p120507,0.955
p133649,0.9795
p101236,0.9834
p001863,0.7744
p245663,0.5054
p053864,0.9683
p135385,0.779
p069945,0.662
p012194,0.882
p234175,0.913
p165919,0.8364
p179622,0.9614
p063474,0.9053
p016672,0.86
p251536,0.625
p130918,0.986
p030461,0.8296
p014882,0.4382
p081682,0.776
p030138,0.8906
p190523,0.8438
p208391,0.4988
p008147,0.963
p001588,0.927
p240442,0.753
p206680,0.751
p239033,0.9077
p075949,0.9297
p088036,0.943
p159129,0.745
p171001,0.8105
p170009,0.9307
p125402,0.755
p181840,0.924
p138664,0.83
p054160,0.8164
p051204,0.901
p080695,0.902
p165005,0.9604
p222319,0.3088
p098449,0.867
p218466,0.9062
p109569,0.971
p189965,0.9336
p254899,0.92
p206292,0.936
p197641,0.7603
p156518,0.854
p092728,0.8164
p055019,0.871
p087769,0.756
p106479,0.9756
p107968,0.562
p108663,0.933
p200466,0.9443
p148918,0.9517
p162909,0.9624
p090784,0.891
p068939,0.825
p068355,0.6636
p191115,0.2693
p012830,0.734
p200517,0.8486
p065371,0.87
p033563,0.944
p224368,0.9194
p234038,0.974
p235412,0.9473
p002821,0.777
p230873,0.7954
p165473,0.69
p012782,0.935
p054984,0.956
p015744,0.7764
p229477,0.962
p254340,0.927
p129849,0.7695
p216413,0.937
p078527,0.4504
p070124,0.857
p121907,0.922
p178229,0.9546
p041503,0.926
p156342,0.9673
p257258,0.965
p149087,0.903
p144477,0.9185
p254633,0.9067
p075916,0.7173
p085081,0.9272
p124817,0.9053
p123558,0.844
p170415,0.4573
p210262,0.862
p194297,0.8633
p225965,0.952
p135222,0.908
p253411,0.941
p032641,0.969
p062821,0.6724
p182791,0.858
p108056,0.9062
p051872,0.9575
p077342,0.731
p051976,0.9365
p209070,0.8794
p166819,0.972
p029077,0.92
p097389,0.9453
p120808,0.9546
p074468,0.9263
p010925,0.765
p181406,0.9697
p259145,0.8154
p218469,0.8257
p112557,0.8315
p006288,0.8203
p128221,0.9746
p040882,0.9443
p189582,0.81
p184552,0.972
p194535,0.954
p031364,0.9204
p189451,0.9517
p067280,0.9526
p172772,0.942
p023773,0.7773
p154095,0.9224
p104842,0.9424
p142475,0.926
p151235,0.712
p258069,0.889
p234369,0.978
p121758,0.948
p091799,0.8423
p203051,0.9375
p004558,0.746
p137730,0.9717
p003929,0.668
p085208,0.9473
p165087,0.9727
p163348,0.8867
p130986,0.932
p014045,0.916
p162029,0.655
p179702,0.968
p086854,0.7627
p242488,0.9204
p089197,0.865
p173380,0.917
p009028,0.829
p098333,0.96
p239180,0.857
p171812,0.861
p089778,0.932
p135829,0.5176
p131694,0.905
p076603,0.963
p054008,0.931
p220191,0.9536
p049082,0.857
p033842,0.9844
p173543,0.976
p083876,0.717
p166924,0.9243
p235328,0.8433
p182226,0.9473
p031027,0.8276
p030186,0.9434
p019366,0.7827
p138972,0.988
p126471,0.9526
p236898,0.9253
p248085,0.932
p213471,0.983
p164871,0.89
p215910,0.899
p052613,0.7197
p142134,0.637
p074905,0.8623
p258233,0.4326
p195941,0.9136
p235710,0.8135
p121714,0.9287
p214045,0.6567
p137639,0.4907
p214393,0.978
p034915,0.8823
p118082,0.943
p135045,0.8853
p098001,0.7104
p025118,0.8784
p028119,0.933
p176744,0.953
p193135,0.9194
p069469,0.874
p110254,0.838
p018057,0.9517
p236777,0.8687
p220151,0.908
p066219,0.9287
p112474,0.9316
p242116,0.494
p071339,0.9795
p243999,0.813
p249935,0.821
p195671,0.8677
p056919,0.8345
p009324,0.927
p238463,0.8604
p194563,0.518
p002852,0.855
p107455,0.7812
p209143,0.9844
p172890,0.9355
p033399,0.959
p050988,0.972
p235813,0.924
p194220,0.957
p230936,0.4758
p186838,0.949
p001041,0.725
p172608,0.9624
p126888,0.8716
p174501,0.8613
p233560,0.862
p204631,0.674
p172738,0.819
p008908,0.959
p227416,0.9443
p204984,0.925
p227589,0.828
p009086,0.971
p242660,0.973
p210879,0.933
p141172,0.9536
p156343,0.756
p060228,0.97
p189625,0.745
p089183,0.8115
p196633,0.93
p038738,0.4246
p107092,0.955
p090716,0.6226
p065269,0.9385
p113747,0.5054
p222220,0.894
p258354,0.9644
p056111,0.9214
